Date,Transect_ID,Gentry_Transect_Number,Scientific_Name,Common_Name,DBH,Comments
28/07/2023,BDL-S2,2,Dead_standing,Dead_standing,0.292,
28/07/2023,BDL-S2,2,Dead_standing,Dead_standing,0.082,
31/07/2023,BDL-S2,3,Rhus_typhina,Staghorn_sumac,0.074,
31/07/2023,BDL-S2,3,Rhus_typhina,Staghorn_sumac,0.067,
31/07/2023,BDL-S2,3,Rhus_typhina,Staghorn_sumac,0.085,
31/07/2023,BDL-S2,3,Rhus_typhina,Staghorn_sumac,0.067,
31/07/2023,BDL-S2,3,Rhus_typhina,Staghorn_sumac,0.066,
31/07/2023,BDL-S2,3,Robinia_pseudoacacia,Black_locust,0.069,
31/07/2023,BDL-S2,3,Robinia_pseudoacacia,Black_locust,0.189,Average of 3 stems
31/07/2023,BDL-S2,3,Robinia_pseudoacacia,Black_locust,0.069,
31/07/2023,BDL-S2,3,Robinia_pseudoacacia,Black_locust,0.05,
31/07/2023,BDL-S2,3,Robinia_pseudoacacia,Black_locust,0.066,
31/07/2023,BDL-S2,3,Robinia_pseudoacacia,Black_locust,0.055,
31/07/2023,BDL-S2,3,Rhus_typhina,Staghorn_sumac,0.075,
31/07/2023,BDL-S2,3,Robinia_pseudoacacia,Black_locust,0.053,
31/07/2023,BDL-S2,3,Robinia_pseudoacacia,Black_locust,0.054,End of transect in private property (parking lot)
31/07/2023,BDL-S2,4,Lonicera_caerulea,Fly_Honeysuckle,0.075,
31/07/2023,BDL-S2,4,Rhamnus_cathartica,Common_buckthorn,0.062,Multi-stem (2)
31/07/2023,BDL-S2,4,Rhamnus_cathartica,Common_buckthorn,0.053,
31/07/2023,BDL-S2,4,Dead_standing,Dead_standing,0.077,
31/07/2023,BDL-S2,4,Fraxinus_pennsylvanica,Green_ash,0.162,
31/07/2023,BDL-S2,4,Rhamnus_cathartica,Common_buckthorn,0.069,
31/07/2023,BDL-S2,4,Dead_standing,Dead_standing,0.068,
31/07/2023,BDL-S2,4,Dead_standing,Dead_standing,0.053,
31/07/2023,BDL-S2,4,Dead_standing,Dead_standing,0.059,
31/07/2023,BDL-S2,4,Rhamnus_cathartica,Common_buckthorn,0.063,
31/07/2023,BDL-S2,4,Fraxinus_pennsylvanica,Green_ash,0.063,
31/07/2023,BDL-S2,4,Dead_standing,Dead_standing,0.082,
31/07/2023,BDL-S2,4,Rhamnus_cathartica,Common_buckthorn,0.06,
31/07/2023,BDL-S2,4,Rhamnus_cathartica,Common_buckthorn,0.092,
31/07/2023,BDL-S2,4,Fraxinus_pennsylvanica,Green_ash,0.1,
31/07/2023,BDL-S2,4,Rhamnus_cathartica,Common_buckthorn,0.062,
31/07/2023,BDL-S2,4,Dead_snag,Dead_snag,0.074,
31/07/2023,BDL-S2,4,Dead_standing,Dead_standing,0.051,
31/07/2023,BDL-L1,1,Dead_standing,Dead_standing,0.122,
31/07/2023,BDL-L1,1,Dead_snag,Dead_snag,0.05,
31/07/2023,BDL-L1,1,Rhamnus_cathartica,Common_buckthorn,0.052,
31/07/2023,BDL-L1,1,Dead_snag,Dead_snag,0.06,
31/07/2023,BDL-L1,1,Dead_snag,Dead_snag,0.063,
31/07/2023,BDL-L1,1,Dead_standing,Dead_standing,0.05,
31/07/2023,BDL-L1,1,Rhamnus_cathartica,Common_buckthorn,0.148,
31/07/2023,BDL-L1,1,Dead_standing,Dead_standing,0.05,
31/07/2023,BDL-L1,1,Rhamnus_cathartica,Common_buckthorn,0.073,Average of 2 stems
31/07/2023,BDL-L1,2,Rhamnus_cathartica,Common_buckthorn,0.075,
31/07/2023,BDL-L1,2,Rhamnus_cathartica,Common_buckthorn,0.052,Multi-stem (2)
31/07/2023,BDL-L1,2,Rhamnus_cathartica,Common_buckthorn,0.05,
31/07/2023,BDL-L1,2,Fraxinus_pennsylvanica,Green_ash,0.31,
31/07/2023,BDL-L1,2,Ulmus_americana,American_elm,0.078,
31/07/2023,BDL-L1,2,Rhamnus_cathartica,Common_buckthorn,0.053,
31/07/2023,BDL-L1,2,Rhamnus_cathartica,Common_buckthorn,0.05,
31/07/2023,BDL-L1,2,Rhamnus_cathartica,Common_buckthorn,0.064,
31/07/2023,BDL-L1,2,Rhamnus_cathartica,Common_buckthorn,0.05,
31/07/2023,BDL-L1,2,Rhamnus_cathartica,Common_buckthorn,0.052,
31/07/2023,BDL-L1,2,Rhamnus_cathartica,Common_buckthorn,0.066,
31/07/2023,BDL-L1,2,Fraxinus_pennsylvanica,Green_ash,0.07,
31/07/2023,BDL-L1,2,Acer_negundo,Manitoba_maple,0.099,
31/07/2023,BDL-L1,2,Fraxinus_pennsylvanica,Green_ash,0.065,
31/07/2023,BDL-L1,2,Dead_standing,Dead_standing,0.063,
31/07/2023,BDL-L1,2,Rhamnus_cathartica,Common_buckthorn,0.056,
31/07/2023,BDL-L1,2,Rhamnus_cathartica,Common_buckthorn,0.06,
31/07/2023,BDL-L1,2,Rhamnus_cathartica,Common_buckthorn,0.061,
31/07/2023,BDL-L1,2,Rhamnus_cathartica,Common_buckthorn,0.068,Multi-stem (2)
31/07/2023,BDL-L1,2,Rhamnus_cathartica,Common_buckthorn,0.058,
31/07/2023,BDL-L1,2,Rhamnus_cathartica,Common_buckthorn,0.061,
31/07/2023,BDL-L1,2,Fraxinus_pennsylvanica,Green_ash,0.119,
31/07/2023,BDL-L1,2,Fraxinus_pennsylvanica,Green_ash,0.132,
31/07/2023,BDL-L1,2,Rhamnus_cathartica,Common_buckthorn,0.057,
31/07/2023,BDL-L1,2,Dead_snag,Dead_snag,0.071,
31/07/2023,BDL-L1,2,Fraxinus_pennsylvanica,Green_ash,0.077,
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.079,
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.069,
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.07,
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.105,
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.065,
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.088,Multi-stem (2)
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.055,
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.081,
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.122,
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.08,
31/07/2023,BDL-L1,3,Fraxinus_pennsylvanica,Green_ash,0.09,
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.077,
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.164,
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.074,
31/07/2023,BDL-L1,3,Fraxinus_pennsylvanica,Green_ash,0.1,
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.109,
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.107,
31/07/2023,BDL-L1,3,Fraxinus_pennsylvanica,Green_ash,0.08,
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.07,Multi-stem (2)
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.084,
31/07/2023,BDL-L1,3,Populus_deltoides,Eastern_cottonwood,0.82,Multi-stem (3)
31/07/2023,BDL-L1,3,Populus_deltoides,Eastern_cottonwood,0.884,
31/07/2023,BDL-L1,3,Populus_deltoides,Eastern_cottonwood,0.783,
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.074,
31/07/2023,BDL-L1,3,Fraxinus_pennsylvanica,Green_ash,0.059,
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.062,Multi-stem (2)
31/07/2023,BDL-L1,3,Rhamnus_cathartica,Common_buckthorn,0.075,
31/07/2023,BDL-L1,4,Rhamnus_cathartica,Common_buckthorn,0.055,
31/07/2023,BDL-L1,4,Dead_standing,Dead_standing,0.099,
31/07/2023,BDL-L1,4,Dead_standing,Dead_standing,0.124,Multi-stem (5)
31/07/2023,BDL-L1,4,Dead_standing,Dead_standing,0.085,
31/07/2023,BDL-L1,4,Dead_standing,Dead_standing,0.159,
31/07/2023,BDL-L1,4,Dead_standing,Dead_standing,0.117,
31/07/2023,BDL-L1,4,Dead_standing,Dead_standing,0.136,
31/07/2023,BDL-L1,4,Vitis_riparia,Riverbank_grapevine,0.076,
31/07/2023,BDL-L1,4,Dead_standing,Dead_standing,0.059,
31/07/2023,BDL-L1,4,Dead_snag,Dead_snag,0.055,
31/07/2023,BDL-L1,4,Dead_standing,Dead_standing,0.066,
31/07/2023,BDL-L1,4,Dead_standing,Dead_standing,0.065,
31/07/2023,BDL-L1,4,Dead_standing,Dead_standing,0.053,
31/07/2023,BDL-L1,4,Dead_standing,Dead_standing,0.074,
31/07/2023,BDL-L1,4,Rhamnus_cathartica,Common_buckthorn,0.061,
31/07/2023,BDL-L1,4,Dead_standing,Dead_standing,0.105,
31/07/2023,BDL-L1,4,Rhus_typhina,Staghorn_sumac,0.086,
31/07/2023,BDL-L1,4,Dead_standing,Dead_standing,0.059,
31/07/2023,BDL-L1,4,Rhamnus_cathartica,Common_buckthorn,0.075,
31/07/2023,BDL-L1,4,Rhamnus_cathartica,Common_buckthorn,0.056,
31/07/2023,BDL-L1,4,Rhamnus_cathartica,Common_buckthorn,0.073,Multi-stem (2)
31/07/2023,BDL-L1,4,Rhamnus_cathartica,Common_buckthorn,0.068,
31/07/2023,BDL-L1,4,Rhamnus_cathartica,Common_buckthorn,0.069,
31/07/2023,BDL-L1,4,Rhamnus_cathartica,Common_buckthorn,0.074,
31/07/2023,BDL-L1,4,Rhamnus_cathartica,Common_buckthorn,0.059,Multi-stem (3)
31/07/2023,BDL-L1,4,Rhamnus_cathartica,Common_buckthorn,0.052,
31/07/2023,BDL-L1,4,Rhamnus_cathartica,Common_buckthorn,0.05,
31/07/2023,BDL-L1,4,Rhamnus_cathartica,Common_buckthorn,0.08,
31/07/2023,BDL-L1,4,Rhamnus_cathartica,Common_buckthorn,0.078,
31/07/2023,BDL-L1,4,Dead_standing,Dead_standing,0.052,
31/07/2023,BDL-L1,4,Fraxinus_pennsylvanica,Green_ash,0.104,
31/07/2023,BDL-L1,4,Dead_standing,Dead_standing,0.05,
31/07/2023,BDL-L1,4,Dead_standing,Dead_standing,0.076,
31/07/2023,BDL-L1,4,Dead_standing,Dead_standing,0.076,
31/07/2023,BDL-L1,4,Fraxinus_pennsylvanica,Green_ash,0.18,
31/07/2023,BDL-L1,4,Dead_snag,Dead_snag,0.06,
31/07/2023,BDL-L1,4,Rhamnus_cathartica,Common_buckthorn,0.13,
31/07/2023,BDL-L1,4,Dead_standing,Dead_standing,0.089,
25/07/2023,STNY_L2,1,Ulmus_americana,American_elm,0.1,
25/07/2023,STNY_L2,1,Crataegus_chrysocarpa,Fireberry_hawthorn,0.069,
25/07/2023,STNY_L2,1,Crataegus_chrysocarpa,Fireberry_hawthorn,0.062,
25/07/2023,STNY_L2,1,Dead_standing,Daed_standing,0.055,
25/07/2023,STNY_L2,1,Crataegus_chrysocarpa,Fireberry_hawthorn,0.058,
25/07/2023,STNY_L2,1,Crataegus_chrysocarpa,Fireberry_hawthorn,0.073,
25/07/2023,STNY_L2,1,Crataegus_chrysocarpa,Fireberry_hawthorn,0.059,
25/07/2023,STNY_L2,1,Crataegus_chrysocarpa,Fireberry_hawthorn,0.055,
25/07/2023,STNY_L2,1,Dead_snag,Dead_snag,0.229,
25/07/2023,STNY_L2,1,Dead_standing,Dead_standing,0.063,
25/07/2023,STNY_L2,1,Dead_standing,Dead_standing,0.107,
25/07/2023,STNY_L2,1,Dead_standing,Dead_standing,0.124,"Lots of dead vine tangles in this transect, corn field for most of the transect"
25/07/2023,STNY_L2,2,Rhamnus_cathartica,Common_buckthorn,0.071,Multi-stem (2)
25/07/2023,STNY_L2,2,Rhamnus_cathartica,Common_buckthorn,0.069,
25/07/2023,STNY_L2,2,Rhamnus_cathartica,Common_buckthorn,0.076,Multi-stem (2)
25/07/2023,STNY_L2,2,Rhamnus_cathartica,Common_buckthorn,0.067,
25/07/2023,STNY_L2,2,Rhamnus_cathartica,Common_buckthorn,0.074,
25/07/2023,STNY_L2,2,Rhamnus_cathartica,Common_buckthorn,0.088,
25/07/2023,STNY_L2,2,Dead_vine,Dead_vine,0.068,
25/07/2023,STNY_L2,2,Dead_standing,Dead_standing,0.113,
25/07/2023,STNY_L2,2,Dead_standing,Dead_standing,0.199,
25/07/2023,STNY_L2,2,Dead_standing,Dead_standing,0.07,
25/07/2023,STNY_L2,2,Ulmus_americana,American_elm,0.1,
25/07/2023,STNY_L2,2,Ulmus_americana,American_elm,0.085,
25/07/2023,STNY_L2,2,Dead_standing,Dead_standing,0.173,Multi-stem (3)
25/07/2023,STNY_L2,2,Dead_standing,Dead_standing,0.524,
25/07/2023,STNY_L2,2,Dead_standing,Dead_standing,0.225,
25/07/2023,STNY_L2,2,Dead_standing,Dead_standing,0.185,
25/07/2023,STNY_L2,2,Rhamnus_cathartica,Common_buckthorn,0.071,
25/07/2023,STNY_L2,2,Dead_standing,Dead_standing,0.141,
25/07/2023,STNY_L2,2,Ulmus_americana,American_elm,0.072,
25/07/2023,STNY_L2,2,Rhamnus_cathartica,Common_buckthorn,0.182,
25/07/2023,STNY_L2,2,Rhamnus_cathartica,Common_buckthorn,0.057,
25/07/2023,STNY_L2,2,Rhamnus_cathartica,Common_buckthorn,0.062,
25/07/2023,STNY_L2,2,Rhamnus_cathartica,Common_buckthorn,0.065,
25/07/2023,STNY_L2,2,Rhus_typhina,Staghorn_sumac,0.062,
25/07/2023,STNY_L2,2,Dead_standing,Dead_standing,0.085,
25/07/2023,STNY_L2,2,Dead_standing,Dead_standing,0.054,
25/07/2023,STNY_L2,2,Dead_standing,Dead_standing,0.079,
25/07/2023,STNY_L2,2,Rhamnus_cathartica,Common_buckthorn,0.063,
25/07/2023,STNY_L2,2,Ulmus_americana,American_elm,0.129,
25/07/2023,STNY_L2,2,Dead_standing,Dead_standing,0.137,
25/07/2023,STNY_L2,2,Dead_standing,Dead_standing,0.095,
25/07/2023,STNY_L2,3,Rhamnus_cathartica,Common_buckthorn,0.083,
25/07/2023,STNY_L2,3,Rhamnus_cathartica,Common_buckthorn,0.151,
25/07/2023,STNY_L2,3,Rhamnus_cathartica,Common_buckthorn,0.068,Multi-stem (5)
25/07/2023,STNY_L2,3,Rhamnus_cathartica,Common_buckthorn,0.063,
25/07/2023,STNY_L2,3,Rhamnus_cathartica,Common_buckthorn,0.077,
25/07/2023,STNY_L2,3,Rhamnus_cathartica,Common_buckthorn,0.073,
25/07/2023,STNY_L2,3,Rhamnus_cathartica,Common_buckthorn,0.065,
25/07/2023,STNY_L2,3,Fraxinus_pennsylvanica,Green_ash,0.103,
25/07/2023,STNY_L2,4,Dead_vine,Dead_vine,0.104,Multi-stem(2)
25/07/2023,STNY_L2,4,Dead_vine,Dead_vine,0.105,
25/07/2023,STNY_L2,4,Acer_saccharum,Sugar_maple,0.066,
25/07/2023,STNY_L2,4,Acer_saccharum,Sugar_maple,0.135,
25/07/2023,STNY_L2,4,Dead_standing,Dead_standing,0.246,
25/07/2023,STNY_L2,4,Dead_standing,Dead_standing,0.254,
25/07/2023,STNY_L2,4,Acer_saccharum,Sugar_maple,0.125,
25/07/2023,STNY_L2,4,Dead_standing,Dead_standing,0.109,
25/07/2023,STNY_L2,4,Dead_standing,Dead_standing,0.228,
25/07/2023,STNY_L2,4,Acer_saccharum,Sugar_maple,0.181,
25/07/2023,STNY_L2,4,Dead_standing,Dead_standing,0.152,
25/07/2023,STNY_L2,4,Crataegus_chrysocarpa,Fireberry_hawthorn,0.112,
25/07/2023,STNY_L2,4,Dead_standing,Dead_standing,0.082,
25/07/2023,STNY_L2,4,Dead_snag,Dead_snag,0.1,
25/07/2023,STNY_L2,4,Crataegus_chrysocarpa,Fireberry_hawthorn,0.116,
25/07/2023,STNY_L2,4,Dead_standing,Dead_standing,0.064,
25/07/2023,STNY_L2,4,Dead_standing,Dead_standing,0.1,
25/07/2023,STNY_L2,4,Rhamnus_cathartica,Common_buckthorn,0.128,
25/07/2023,STNY_L2,4,Rhamnus_cathartica,Common_buckthorn,0.092,
25/07/2023,STNY_L2,4,Rhamnus_cathartica,Common_buckthorn,0.079,
25/07/2023,STNY_L2,4,Rhamnus_cathartica,Common_buckthorn,0.075,
25/07/2023,STNY_L2,4,Rhamnus_cathartica,Common_buckthorn,0.126,
25/07/2023,STNY_L2,4,Rhamnus_cathartica,Common_buckthorn,0.059,
25/07/2023,STNY_L2,4,Acer_saccharum,Sugar_maple,0.123,
25/07/2023,STNY_L2,4,Dead_standing,Dead_standing,0.3,
25/07/2023,STNY_L2,4,Rhamnus_cathartica,Common_buckthorn,0.112,Multi-stem (4)
25/07/2023,STNY_L2,4,Rhamnus_cathartica,Common_buckthorn,0.068,
25/07/2023,STNY_L2,4,Rhamnus_cathartica,Common_buckthorn,0.09,
25/07/2023,STNY_L2,4,Rhamnus_cathartica,Common_buckthorn,0.109,
25/07/2023,STNY_L2,4,Rhamnus_cathartica,Common_buckthorn,0.054,
25/07/2023,STNY_L2,4,Rhamnus_cathartica,Common_buckthorn,0.13,
25/07/2023,STNY_L2,4,Fraxinus_pennsylvanica,Green_ash,0.065,
25/07/2023,STNY_L2,4,Rhamnus_cathartica,Common_buckthorn,0.133,
25/07/2023,STNY_L1,1,Rhamnus_cathartica,Common_buckthorn,0.086,Multi-stem (8)
25/07/2023,STNY_L1,1,Rhamnus_cathartica,Common_buckthorn,0.208,
25/07/2023,STNY_L1,1,Rhamnus_cathartica,Common_buckthorn,0.142,
25/07/2023,STNY_L1,1,Rhamnus_cathartica,Common_buckthorn,0.078,
25/07/2023,STNY_L1,1,Rhamnus_cathartica,Common_buckthorn,0.085,
25/07/2023,STNY_L1,1,Rhamnus_cathartica,Common_buckthorn,0.088,
25/07/2023,STNY_L1,1,Rhamnus_cathartica,Common_buckthorn,0.086,
25/07/2023,STNY_L1,1,Rhamnus_cathartica,Common_buckthorn,0.097,
25/07/2023,STNY_L1,1,Rhamnus_cathartica,Common_buckthorn,0.125,Multi-stem (3)
25/07/2023,STNY_L1,1,Rhamnus_cathartica,Common_buckthorn,0.114,
25/07/2023,STNY_L1,1,Rhamnus_cathartica,Common_buckthorn,0.072,
25/07/2023,STNY_L1,1,Acer_negundo,Manitoba_maple,0.31,
25/07/2023,STNY_L1,1,Acer_negundo,Manitoba_maple,0.147,
25/07/2023,STNY_L1,1,Parthenocissus_quinquefolia,Virginia_creeper,0.05,
25/07/2023,STNY_L1,1,Dead_snag,Dead_snag,0.234,
25/07/2023,STNY_L1,1,Fraxinus_pennsylvanica,Green_ash,0.051,
25/07/2023,STNY_L1,1,Dead_standing,Dead_standing,0.237,
25/07/2023,STNY_L1,1,Dead_snag,Dead_snag,0.054,"Multi-stem, only one stem > 5cm"
25/07/2023,STNY_L1,1,Dead_standing,Dead_standing,0.062,
25/07/2023,STNY_L1,1,Dead_standing,Dead_standing,0.06,
25/07/2023,STNY_L1,2,Dead_snag,Dead_snag,0.063,
25/07/2023,STNY_L1,2,Dead_snag,Dead_snag,0.064,
25/07/2023,STNY_L1,2,Juglans_nigra,Black_walnut,0.394,
25/07/2023,STNY_L1,2,Dead_standing,Dead_standing,0.141,
25/07/2023,STNY_L1,2,Crataegus_chrysocarpa,Fireberry_hawthorn,0.065,
25/07/2023,STNY_L1,2,Crataegus_chrysocarpa,Fireberry_hawthorn,0.071,
25/07/2023,STNY_L1,2,Rhamnus_cathartica,Common_buckthorn,0.151,"Multi-stem, only 1 stem > 5cm DBH"
25/07/2023,STNY_L1,2,Rhamnus_cathartica,Common_buckthorn,0.243,"Multistem, average taken"
25/07/2023,STNY_L1,3,Dead_standing,Dead_standing,0.158,
25/07/2023,STNY_L1,3,Dead_standing,Dead_standing,0.154,
25/07/2023,STNY_L1,3,Quercus_macrocarpa,Bur_oak,0.08,
25/07/2023,STNY_L1,3,Dead_standing,Dead_standing,0.263,
25/07/2023,STNY_L1,3,Picea_abies,Norway_spruce,0.177,
25/07/2023,STNY_L1,3,Fraxinus_pennnsylvanica,Green_ash,0.094,
25/07/2023,STNY_L1,3,Dead_standing,Dead_standing,0.209,
25/07/2023,STNY_L1,3,Dead_standing,Dead_standing,0.065,
25/07/2023,STNY_L1,3,Dead_standing,Dead_standing,0.154,
25/07/2023,STNY_L1,3,Dead_standing,Dead_standing,0.068,
25/07/2023,STNY_L1,3,Dead_standing,Dead_standing,0.063,
25/07/2023,STNY_L1,3,Dead_standing,Dead_standing,0.217,
25/07/2023,STNY_L1,3,Dead_standing,Dead_standing,0.125,
25/07/2023,STNY_L1,3,Dead_standing,Dead_standing,0.064,
25/07/2023,STNY_L1,3,Dead_standing,Dead_standing,0.101,
25/07/2023,STNY_L1,3,Dead_standing,Dead_standing,0.104,
25/07/2023,STNY_L1,3,Dead_standing,Dead_standing,0.132,
25/07/2023,STNY_L1,3,Thuja_occidentalis,Eastern_white_cedar,0.064,Multi-stem (3)
25/07/2023,STNY_L1,3,Thuja_occidentalis,Eastern_white_cedar,0.122,
25/07/2023,STNY_L1,3,Thuja_occidentalis,Eastern_white_cedar,0.1,
25/07/2023,STNY_L1,3,Dead_snag,Dead_snag,0.122,"Multi-stem (3), average taken"
25/07/2023,STNY_L1,3,Thuja_occidentalis,Eastern_white_cedar,0.087,"Multi-stem (2), average taken"
25/07/2023,STNY_L1,3,Thuja_occidentalis,Eastern_white_cedar,0.24,
25/07/2023,STNY_L1,3,Thuja_occidentalis,Eastern_white_cedar,0.11,
25/07/2023,STNY_L1,3,Thuja_occidentalis,Eastern_white_cedar,0.055,
25/07/2023,STNY_L1,3,Thuja_occidentalis,Eastern_white_cedar,0.15,
25/07/2023,STNY_L1,3,Crataegus_chrysocarpa,Fireberry_hawthorn,0.225,
25/07/2023,STNY_L1,4,Dead_snag,Dead_snag,0.137,Multi-stem (2)
25/07/2023,STNY_L1,4,Dead_snag,Dead_snag,0.154,
26/07/2023,STNY_S1,1,Rhus_typhina,Staghorn_sumac,0.057,
26/07/2023,STNY_S1,1,Malus_pumila,Common_apple,0.137,
26/07/2023,STNY_S1,1,Rhamnus_cathartica,Common_buckthorn,0.084,
26/07/2023,STNY_S1,1,Crataegus_coccinea,Scarlet_hawthorn,0.104,
26/07/2023,STNY_S1,1,Crataegus_coccinea,Scarlet_hawthorn,0.168,
26/07/2023,STNY_S1,1,Crataegus_coccinea,Scarlet_hawthorn,0.084,
26/07/2023,STNY_S1,1,Crataegus_coccinea,Scarlet_hawthorn,0.069,
26/07/2023,STNY_S1,1,Crataegus_coccinea,Scarlet_hawthorn,0.107,
26/07/2023,STNY_S1,1,Crataegus_coccinea,Scarlet_hawthorn,0.08,
26/07/2023,STNY_S1,1,Crataegus_coccinea,Scarlet_hawthorn,0.112,
26/07/2023,STNY_S1,1,Dead_standing,Dead_standing,0.065,"Multi-stem (4), lots of vines that are supported byh the tree"
26/07/2023,STNY_S1,1,Dead_standing,Dead_standing,0.066,
26/07/2023,STNY_S1,1,Dead_standing,Dead_standing,0.055,
26/07/2023,STNY_S1,1,Dead_standing,Dead_standing,0.073,
26/07/2023,STNY_S1,1,Crataegus_coccinea,Scarlet_hawthorn,0.126,
26/07/2023,STNY_S1,1,Rhamnus_cathartica,Common_buckthron,0.05,
26/07/2023,STNY_S1,1,Crataegus_coccinea,Scarlet_hawthorn,0.059,
26/07/2023,STNY_S1,1,Fraxinus_pennsylvanica,Green_ash,0.096,
26/07/2023,STNY_S1,1,Salix_lucida,Shining_willow,0.283,
26/07/2023,STNY_S1,1,Quercus_rubra,Red_oak,0.104,
26/07/2023,STNY_S1,2,NA,NA,NA,
26/07/2023,STNY_S1,3,Crataegus_chrysocarpa,Fireberry_hawthorn,0.07,
26/07/2023,STNY_S1,3,Crataegus_chrysocarpa,Fireberry_hawthorn,0.054,
26/07/2023,STNY_S1,3,Dead_vine,Dead_vine,0.064,
26/07/2023,STNY_S1,3,Crataegus_chrysocarpa,Fireberry_hawthorn,0.092,
26/07/2023,STNY_S1,3,Rhamnus_cathartica,Common_buckthron,0.075,
26/07/2023,STNY_S1,3,Crataegus_chrysocarpa,Fireberry_hawthorn,0.086,
26/07/2023,STNY_S1,3,Dead_standing,Dead_standing,0.083,
26/07/2023,STNY_S1,3,Dead_standing,Dead_standing,0.089,
26/07/2023,STNY_S1,3,Fraxinus_pennsylvanica,Green_ash,0.056,
26/07/2023,STNY_S1,3,Fraxinus_pennsylvanica,Green_ash,0.075,
26/07/2023,STNY_S1,3,Fraxinus_pennsylvanica,Green_ash,0.063,
26/07/2023,STNY_S1,3,Fraxinus_pennsylvanica,Green_ash,0.078,
26/07/2023,STNY_S1,3,Fraxinus_pennsylvanica,Green_ash,0.108,
26/07/2023,STNY_S1,3,Rhamnus_cathartica,Common_buckthorn,0.08,
26/07/2023,STNY_S1,3,Rhamnus_cathartica,Common_buckthorn,0.079,
26/07/2023,STNY_S1,4,NA,NA,NA,
26/07/2023,STNY_S2,1,Rhamnus_cathartica,Common_buckthron,0.072,Multu-stem (2)
26/07/2023,STNY_S2,1,Rhamnus_cathartica,Common_buckthron,0.106,
26/07/2023,STNY_S2,1,Vitis_riparia,Riverbank_grapevine,0.059,
26/07/2023,STNY_S2,1,Fraxinus_americana,White_ash,0.263,
26/07/2023,STNY_S2,1,Rhus_typhina,Staghorn_sumac,0.05,
26/07/2023,STNY_S2,1,Quercus_alba,White_oak,0.091,
26/07/2023,STNY_S2,1,Rhus_typhina,Staghorn_sumac,0.074,
26/07/2023,STNY_S2,1,Rhus_typhina,Staghorn_sumac,0.08,
26/07/2023,STNY_S2,1,Rhus_typhina,Staghorn_sumac,0.063,
26/07/2023,STNY_S2,1,Rhus_typhina,Staghorn_sumac,0.067,
26/07/2023,STNY_S2,1,Rhus_typhina,Staghorn_sumac,0.063,
26/07/2023,STNY_S2,1,Rhus_typhina,Staghorn_sumac,0.09,
26/07/2023,STNY_S2,1,Rhus_typhina,Staghorn_sumac,0.086,
26/07/2023,STNY_S2,1,Dead_standing,Dead_standing,0.061,Multi-stem (2)
26/07/2023,STNY_S2,1,Dead_standing,Dead_standing,0.07,
26/07/2023,STNY_S2,1,Rhus_typhina,Staghorn_sumac,0.053,
26/07/2023,STNY_S2,1,Rhus_typhina,Staghorn_sumac,0.071,
26/07/2023,STNY_S2,1,Crataegus_chrysocarpa,Fireberry_hawthorn,0.11,
26/07/2023,STNY_S2,1,Crataegus_chrysocarpa,Fireberry_hawthorn,0.102,Multi-stem (3)
26/07/2023,STNY_S2,1,Crataegus_chrysocarpa,Fireberry_hawthorn,0.069,
26/07/2023,STNY_S2,1,Crataegus_chrysocarpa,Fireberry_hawthorn,0.081,
26/07/2023,STNY_S2,1,Crataegus_chrysocarpa,Fireberry_hawthorn,0.052,
26/07/2023,STNY_S2,1,Crataegus_chrysocarpa,Fireberry_hawthorn,0.052,
26/07/2023,STNY_S2,1,Crataegus_chrysocarpa,Fireberry_hawthorn,0.083,
26/07/2023,STNY_S2,1,Rhamnus_cathartica,Common_buckthorn,0.052,Multi-stem (4)
26/07/2023,STNY_S2,1,Rhamnus_cathartica,Common_buckthorn,0.052,
26/07/2023,STNY_S2,1,Rhamnus_cathartica,Common_buckthorn,0.05,
26/07/2023,STNY_S2,1,Rhamnus_cathartica,Common_buckthorn,0.072,
26/07/2023,STNY_S2,1,Rhamnus_cathartica,Common_buckthorn,0.067,
26/07/2023,STNY_S2,1,Rhamnus_cathartica,Common_buckthorn,0.078,
